"videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus"
"Se28XHI2_xE","see this also;<br><a href=""https://www.youtube.com/watch?v=YGg0EIGSYNI&amp;t=1s"">https://www.youtube.com/watch?v=YGg0EIGSYNI&amp;t=1s</a>","see this also;
https://www.youtube.com/watch?v=YGg0EIGSYNI&t=1s","TEKNOWLOGY CHANNEL","https://yt3.ggpht.com/ytc/AL5GRJU4GAZgCFaVIOtRRjH4VLE_tCuEpPvxnL_QVFFt=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC-CGxV1HuTOqKyimlzffkiA","UC-CGxV1HuTOqKyimlzffkiA","TRUE","none","0","2020-07-01T08:14:03Z","2020-07-01T08:14:03Z","Ugxjall8eExSXJDQWHN4AaABAg",NA,NA
"Se28XHI2_xE","This was really helpful!","This was really helpful!","Krystal Benko","https://yt3.ggpht.com/ytc/AL5GRJW03uO2dEf5I9bDjaGauxaTffWRQG6YX1GeBiC2jI0=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCcktQkR2pWwwnw4JmQFVSTw","UCcktQkR2pWwwnw4JmQFVSTw","TRUE","none","5","2020-06-05T17:00:34Z","2020-06-05T17:00:34Z","UgyJQ308jRnWvc2jpKB4AaABAg",NA,NA
"Se28XHI2_xE","Very informative video Ms.Jones <br>Can share light on example algorithms for Density and Distribution clustering.<br>Like Kmeans for centroid and Hierarchical clustering for connectivity clusterings.","Very informative video Ms.Jones 
Can share light on example algorithms for Density and Distribution clustering.
Like Kmeans for centroid and Hierarchical clustering for connectivity clusterings.","shhiv ram","https://yt3.ggpht.com/ytc/AL5GRJW-Uc1wYSVI8xgiqTuSdg8PgvbLqGK0iFATCU2lZg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCgQmj0fHvVWk3Fn-JPGfx2Q","UCgQmj0fHvVWk3Fn-JPGfx2Q","TRUE","none","2","2020-05-31T13:47:15Z","2020-05-31T13:47:15Z","UgzAts21Lfm2XQYuf6p4AaABAg",NA,NA
"Se28XHI2_xE","Nicely explained........now I am clear about which method to use","Nicely explained........now I am clear about which method to use","Satinder Kaur","https://yt3.ggpht.com/ytc/AL5GRJUQLO1qJUupoIDfqwZBC10bhrQ0omeOpjRoNUYgHA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC0KnxFRVnMulUScb5-_cXmg","UC0KnxFRVnMulUScb5-_cXmg","TRUE","none","0","2020-05-27T09:17:56Z","2020-05-27T09:18:32Z","UgwIWBVbyBMgNleKNTt4AaABAg",NA,NA
"Se28XHI2_xE","Keep up the good work I really love your content","Keep up the good work I really love your content","yahya zahlane","https://yt3.ggpht.com/ytc/AL5GRJUrAJY-YtV48tCIEbz5s5Ms2THv42KjPlpQLloaaQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCONi7-uMzC-E9BFKHlShMXg","UCONi7-uMzC-E9BFKHlShMXg","TRUE","none","1","2020-05-24T06:19:55Z","2020-05-24T06:19:55Z","UgzKDNbcV_pBdTP8ZSd4AaABAg",NA,NA
"Se28XHI2_xE","Great","Great","Important","https://yt3.ggpht.com/c-HiTXHKc07vCx6s4tfLn66OwzzgGKdt_VZ2BL6p--EjaWR6thpWnS7KERR1E7LmD4MOVKEtY40=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCZVv03LIvx80m4I8H0639Rw","UCZVv03LIvx80m4I8H0639Rw","TRUE","none","0","2020-04-18T04:26:56Z","2020-04-18T04:26:56Z","UgxWZIgvvKoEo_DMHXB4AaABAg",NA,NA
"Se28XHI2_xE","it is disgusting how people keep making this lip sucking or kissing sound while they are talking … I couldn&#39;t make it to the end of the video","it is disgusting how people keep making this lip sucking or kissing sound while they are talking … I couldn't make it to the end of the video","Basel Abu Obeid","https://yt3.ggpht.com/ytc/AL5GRJW98zui3gLRkzUYBYVi-goDayBB0_qxSL1Iasym=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCAIrhNlWC0OeGW0NYHn3zxw","UCAIrhNlWC0OeGW0NYHn3zxw","TRUE","none","0","2020-04-01T19:42:50Z","2020-04-01T19:42:50Z","UgyHlMSgwn9Wqpw65cF4AaABAg",NA,NA
"Se28XHI2_xE","Wodrful keep it up","Wodrful keep it up","Rushikesh Bulbule","https://yt3.ggpht.com/ytc/AL5GRJUHUC6jroVLgH46CMViHwQQlX-_bfj5xeDn1CTWwg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCrabdzc8O2MvKVEryjvwpzA","UCrabdzc8O2MvKVEryjvwpzA","TRUE","none","0","2020-03-31T11:22:44Z","2020-03-31T11:22:44Z","UgyK9k6OCX36JzIgq1h4AaABAg",NA,NA
"Se28XHI2_xE","Great video thanks!","Great video thanks!","Erich_L","https://yt3.ggpht.com/rK37N1Gv08remz5ThN5lupuw3ev-bDjenvhCc78OhGK8da0uAkqis3jM5hvIwCo8cGt2pEDKBg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC_uNyzyHqTEZE371W2N0eKw","UC_uNyzyHqTEZE371W2N0eKw","TRUE","none","0","2020-03-06T13:19:34Z","2020-03-06T13:19:34Z","UgwfJwi7s5m5s1ThVvl4AaABAg",NA,NA
"Se28XHI2_xE","Nicely explained!But why do some teachers have to be  so attractive!!Its distractive for some people!!...:)","Nicely explained!But why do some teachers have to be  so attractive!!Its distractive for some people!!...:)","Spirituality is Understanding","https://yt3.ggpht.com/ytc/AL5GRJX-yAGR8NjhJBN546Xg1azsImfh-TDkj4K3_A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCNkw9YLfdtmMLYYtHLHeahw","UCNkw9YLfdtmMLYYtHLHeahw","TRUE","none","3","2020-02-22T12:15:34Z","2020-02-22T12:15:34Z","UgxbZBKMPzZ1LOu-m1l4AaABAg",NA,NA
"Se28XHI2_xE","I love you vary mach . Pleg marrie me","I love you vary mach . Pleg marrie me","WASXI","https://yt3.ggpht.com/q3s_H-7tJXq0ADZFAj0cPE-8VgKmMb9GZaqaKa32R4uciCUhuCXIppFkgaeCYpoNQ3KlviNI=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCqHGby2O0pv8RUfmoj4iLyw","UCqHGby2O0pv8RUfmoj4iLyw","TRUE","none","0","2019-11-30T15:42:18Z","2019-11-30T15:42:18Z","Ugx_YezMgXZXkeE-PVd4AaABAg",NA,NA
"Se28XHI2_xE","I love you","I love you","WASXI","https://yt3.ggpht.com/q3s_H-7tJXq0ADZFAj0cPE-8VgKmMb9GZaqaKa32R4uciCUhuCXIppFkgaeCYpoNQ3KlviNI=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCqHGby2O0pv8RUfmoj4iLyw","UCqHGby2O0pv8RUfmoj4iLyw","TRUE","none","0","2019-11-30T15:41:53Z","2019-11-30T15:41:53Z","UgzoJODvCjKPZfdM7494AaABAg",NA,NA
"Se28XHI2_xE","Keep doing good work Ms.","Keep doing good work Ms.","AKM Digital","https://yt3.ggpht.com/ytc/AL5GRJWNwslmXxN73_i76JF0UcDAvwXhAdyaZMaF0xU2uQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCrHOBK4ItvNS9sgeSi7SA2w","UCrHOBK4ItvNS9sgeSi7SA2w","TRUE","none","1","2019-11-22T18:58:50Z","2019-11-22T18:58:50Z","UgwD6y9bVfx0WUMSE5B4AaABAg",NA,NA
"Se28XHI2_xE","Good explanation","Good explanation","AKM Digital","https://yt3.ggpht.com/ytc/AL5GRJWNwslmXxN73_i76JF0UcDAvwXhAdyaZMaF0xU2uQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCrHOBK4ItvNS9sgeSi7SA2w","UCrHOBK4ItvNS9sgeSi7SA2w","TRUE","none","0","2019-11-22T18:57:10Z","2019-11-22T18:57:10Z","UgwTAgpkhxq5JPbyh894AaABAg",NA,NA
"Se28XHI2_xE","u speak very fast so i can&quot;t understand","u speak very fast so i can""t understand","Naeem Hussain","https://yt3.ggpht.com/ytc/AL5GRJV1ceXATsCLMCC8NRHYwVXZB_ygMUmKsPacB8n4=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCeTxbeWJhQ9MaWh6-8_Z54Q","UCeTxbeWJhQ9MaWh6-8_Z54Q","TRUE","none","0","2019-11-21T06:15:45Z","2019-11-21T06:15:45Z","UgzIm9jqTNRsonob2X54AaABAg",NA,NA
"Se28XHI2_xE","I am really thankful for your so great and understandable teaching about the topic. Also I appreciate your positive energy. <br>Wish the best for you Tessa.","I am really thankful for your so great and understandable teaching about the topic. Also I appreciate your positive energy. 
Wish the best for you Tessa.","َArman Sh","https://yt3.ggpht.com/ytc/AL5GRJVd_e3TAFcIFYR2zFw0sWnzAFLkzsiWK7nDaw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCtbXUEgd9WHwDof30p555-w","UCtbXUEgd9WHwDof30p555-w","TRUE","none","21","2019-11-10T17:25:53Z","2019-11-10T17:25:53Z","UgyfupShW__FDrHYNo94AaABAg",NA,NA
"Se28XHI2_xE","nice teaching. actually i was admiring your face. how pretty you are!!!!","nice teaching. actually i was admiring your face. how pretty you are!!!!","Lokeshwar PG","https://yt3.ggpht.com/ytc/AL5GRJXJvX9Cfq77njg-e-X38NjulxK7rpY7hUMcCw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC_6TtOnu7kQ3K7cFtXEG2Ag","UC_6TtOnu7kQ3K7cFtXEG2Ag","TRUE","none","1","2019-10-28T18:33:19Z","2019-10-28T18:33:19Z","Ugzke4xfBszatcsv0Xl4AaABAg",NA,NA
"Se28XHI2_xE","nice explanation. Would be much much better to have pros and cons of each of them and how expensive they are.","nice explanation. Would be much much better to have pros and cons of each of them and how expensive they are.","Yeldos Balgabekov","https://yt3.ggpht.com/ytc/AL5GRJVNCxL1OcwREXFnGQpIol2Kt9w_U6B11gvnE1gqmic=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC6TWZR9vX5SCRCvu2anvYLQ","UC6TWZR9vX5SCRCvu2anvYLQ","TRUE","none","2","2019-08-31T09:13:03Z","2019-08-31T09:13:03Z","Ugy0nt-glf2xeoMT8dZ4AaABAg",NA,NA
"Se28XHI2_xE","Do you have more videos on Connectivity Clustering","Do you have more videos on Connectivity Clustering","Z T Oza","https://yt3.ggpht.com/ytc/AL5GRJXjZBdypbkX2JJiBzV_J6GzlKYO17sfBlMbwN-qQAw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCKIeAmI55M-ocIZxBDur_zg","UCKIeAmI55M-ocIZxBDur_zg","TRUE","none","3","2019-08-19T15:41:50Z","2019-08-19T15:41:50Z","Ugyu9QnouUU1fXGX1r94AaABAg",NA,NA
"Se28XHI2_xE","A great example for explanation. Really liked the teaching method. Subscribed.","A great example for explanation. Really liked the teaching method. Subscribed.","Vineet Jha","https://yt3.ggpht.com/ytc/AL5GRJWd22VmJ4T-tEPTbvgSRVc_0Kbmx4OcEv18XFqv3Qg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCOuOfS9D_PiuA2UriQCxm3w","UCOuOfS9D_PiuA2UriQCxm3w","TRUE","none","2","2019-08-10T11:13:50Z","2019-08-10T11:13:50Z","UgyM70SZ3_bOzsupWKd4AaABAg",NA,NA
"Se28XHI2_xE","Nice video","Nice video","Meghana Reddy","https://yt3.ggpht.com/ytc/AL5GRJVGcfKvdL1v6gcVTOMNyhv5wBcvMrAzY-YMow=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCpeboUAyqGPHAnxZJEgNQTw","UCpeboUAyqGPHAnxZJEgNQTw","TRUE","none","1","2019-06-11T19:22:50Z","2019-06-11T19:22:50Z","UgzAOhLLFWTJ2H5SXDV4AaABAg",NA,NA
"Se28XHI2_xE","Supb","Supb","Arun Pal","https://yt3.ggpht.com/ytc/AL5GRJWDu8k_IlJYwQzYdZczAuy8creb_XtkK9lVQOyjeQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCQeV3POnn4x17L9_c-afjWA","UCQeV3POnn4x17L9_c-afjWA","TRUE","none","1","2019-05-12T03:29:11Z","2019-05-12T03:29:11Z","UgzjdSfdD2aQEg3Xxyx4AaABAg",NA,NA
"Se28XHI2_xE","Nice explanation","Nice explanation","Manikanta Nissankara","https://yt3.ggpht.com/ytc/AL5GRJXZQ-HLuGG0ElEszaNfSJg6P56DCY8Y1DtmHcpnNyc=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCSJTDczsaRsBsZZjaoqxq-w","UCSJTDczsaRsBsZZjaoqxq-w","TRUE","none","3","2019-04-17T00:19:52Z","2019-04-17T00:19:52Z","UgzzCLRs2ejqRW0SGFh4AaABAg",NA,NA
"Se28XHI2_xE","use underlying assumptions of cluster generation processes","use underlying assumptions of cluster generation processes","Stepan Ru","https://yt3.ggpht.com/ytc/AL5GRJV3_XK8RRnDDtO5szqwbl9BCAt-dKZymI1B8ezB=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCKKZrUZp2ZTGaQTTN-TJ7Fw","UCKKZrUZp2ZTGaQTTN-TJ7Fw","TRUE","none","0","2022-05-22T10:38:15Z","2022-05-22T10:38:15Z","UgylBQra16GCe_GzIXN4AaABAg.9Gg64F6VvZ89bKNBGimLH-","UgylBQra16GCe_GzIXN4AaABAg",NA
"Se28XHI2_xE","I am curious too","I am curious too","Ray Chally","https://yt3.ggpht.com/ytc/AL5GRJUZkcnzdn8aw5MAnoGitudOsUdKS11JeUEmdQJwuQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCAJbZzjd0mSVRKeV5DXF1Eg","UCAJbZzjd0mSVRKeV5DXF1Eg","TRUE","none","1","2021-08-28T13:43:43Z","2021-08-28T13:43:43Z","UgylBQra16GCe_GzIXN4AaABAg.9Gg64F6VvZ89RaCA1DvL66","UgylBQra16GCe_GzIXN4AaABAg",NA
"Se28XHI2_xE","Have you ever found an answer to this question? I am curious as well.","Have you ever found an answer to this question? I am curious as well.","Blake F.","https://yt3.ggpht.com/ytc/AL5GRJXxcd2ysrfewmDSyU8duJt9KFiFXUu8PB297A07eVk=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCcWa4773ASxYSyXTRvX2nvQ","UCcWa4773ASxYSyXTRvX2nvQ","TRUE","none","1","2021-07-20T03:43:41Z","2021-07-20T03:43:41Z","UgylBQra16GCe_GzIXN4AaABAg.9Gg64F6VvZ89Q-hV8PP6IG","UgylBQra16GCe_GzIXN4AaABAg",NA
"Se28XHI2_xE","Same here. Waiting for detail course on Data Science","Same here. Waiting for detail course on Data Science","Omkar Raorane","https://yt3.ggpht.com/ytc/AL5GRJWRWLL-sVbBWq_liDu6tt38elHkrnUlx81jhZRrew=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCTnWc-Hku4_Rm8s8ORiHAmw","UCTnWc-Hku4_Rm8s8ORiHAmw","TRUE","none","1","2021-01-22T07:19:35Z","2021-01-22T07:19:35Z","Ugz4bbeBV9nRSN2eL214AaABAg.9GKeaUMJQ5d9IoAuqLnRAw","Ugz4bbeBV9nRSN2eL214AaABAg",NA
"Se28XHI2_xE","@Rohit Nirmal I suppose I deserved that, but I&#39;ll leave you with this: if all you seek is false praise from your buddies...<br>...I think you&#39;re capable of more. <br><br>But go ahead - prove me wrong ;-)","@Rohit Nirmal I suppose I deserved that, but I'll leave you with this: if all you seek is false praise from your buddies...
...I think you're capable of more. 

But go ahead - prove me wrong ;-)","VOGTLAND OUTDOORS","https://yt3.ggpht.com/ytc/AL5GRJUCEmuO9rXLHgQPFmq6BPLac91fHAqIG08nrzz7=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC2LI0kZd_KW9PcACtKawX3g","UC2LI0kZd_KW9PcACtKawX3g","TRUE","none","0","2020-10-16T13:01:03Z","2020-10-16T13:01:03Z","UgwCGj_Nsq6Ha7t-my94AaABAg.9BjBQHcDK1u9EsS54ZisCy","UgwCGj_Nsq6Ha7t-my94AaABAg",NA
"Se28XHI2_xE","Dude, get a life!","Dude, get a life!","Rohit Nirmal","https://yt3.ggpht.com/ytc/AL5GRJX2glxrFzsc--ngXBR14z4L4z3cs5pz7OWZFA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCTD1p5yTVLCbfU139nOlAdw","UCTD1p5yTVLCbfU139nOlAdw","TRUE","none","0","2020-10-15T21:29:23Z","2020-10-15T21:29:23Z","UgwCGj_Nsq6Ha7t-my94AaABAg.9BjBQHcDK1u9EqmTN-Eg1z","UgwCGj_Nsq6Ha7t-my94AaABAg",NA
"Se28XHI2_xE","i was here to ask the same question","i was here to ask the same question","Juan","https://yt3.ggpht.com/ytc/AL5GRJWpYfMSppxb6loHyClYmqtuawpD6ZXzxR8C3G08ew=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCsZZPfjM6HRFalxU5_TuieQ","UCsZZPfjM6HRFalxU5_TuieQ","TRUE","none","0","2020-10-15T10:30:31Z","2020-10-15T10:30:31Z","UgzAts21Lfm2XQYuf6p4AaABAg.99KBfev87NO9Epb3b48iNd","UgzAts21Lfm2XQYuf6p4AaABAg",NA
"Se28XHI2_xE","I&#39;m sorry she was our tutor for 9 minutes","I'm sorry she was our tutor for 9 minutes","ANIRUDH SHANKAR KHEDKER","https://yt3.ggpht.com/ytc/AL5GRJWG6GKhKFVLqAQ0vUtMXoOeW1Yg3PjCr2gO1jvhxw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCD3sx6mYFqGLjgWHF5xtLZA","UCD3sx6mYFqGLjgWHF5xtLZA","TRUE","none","0","2020-04-17T07:54:00Z","2020-04-17T07:54:00Z","UgxbZBKMPzZ1LOu-m1l4AaABAg.95L6UWA07tz97YGGvnpfS4","UgxbZBKMPzZ1LOu-m1l4AaABAg",NA
"Se28XHI2_xE","Your English spellings 😂🤣😆","Your English spellings 😂🤣😆","Akansha Chaudhary","https://yt3.ggpht.com/ytc/AL5GRJW5kJpqhXfzXg5l8zzvwUQvH_g9WfQ54ccO5BEYLw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC0GRJaCMSTDYSwKOyHnyXmA","UC0GRJaCMSTDYSwKOyHnyXmA","TRUE","none","0","2020-10-31T10:55:28Z","2020-10-31T10:55:28Z","Ugx_YezMgXZXkeE-PVd4AaABAg.91yBN8tmb1N9FTqdPOBjIz","Ugx_YezMgXZXkeE-PVd4AaABAg",NA
"Se28XHI2_xE","I&#39;m sorry she was like your sister","I'm sorry she was like your sister","ANIRUDH SHANKAR KHEDKER","https://yt3.ggpht.com/ytc/AL5GRJWG6GKhKFVLqAQ0vUtMXoOeW1Yg3PjCr2gO1jvhxw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCD3sx6mYFqGLjgWHF5xtLZA","UCD3sx6mYFqGLjgWHF5xtLZA","TRUE","none","1","2020-04-17T07:54:53Z","2020-04-17T07:54:53Z","Ugx_YezMgXZXkeE-PVd4AaABAg.91yBN8tmb1N97YGNOdH_qy","Ugx_YezMgXZXkeE-PVd4AaABAg",NA
"Se28XHI2_xE","Playback at 0.75 in that case","Playback at 0.75 in that case","mohammed taher","https://yt3.ggpht.com/ytc/AL5GRJXMu-rRnqhlOsHLfIPEIltwLcHsEvCtbnnONkNZkw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCqrPfdX5tXoMTwWr4NINN3g","UCqrPfdX5tXoMTwWr4NINN3g","TRUE","none","1","2020-04-11T12:29:01Z","2020-04-11T12:29:01Z","UgzIm9jqTNRsonob2X54AaABAg.91a-NjZxlKO97JIyxq9Adb","UgzIm9jqTNRsonob2X54AaABAg",NA
"Se28XHI2_xE","You can&#39;t understand because your english is not good. Sorry","You can't understand because your english is not good. Sorry","Burak Arslan","https://yt3.ggpht.com/ytc/AL5GRJVPULGh9SC-sZstmN0fd2G_j_EURqArTCalYqlP7w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCFgi4NB3ysF71gzvUjH2mKw","UCFgi4NB3ysF71gzvUjH2mKw","TRUE","none","3","2019-12-31T18:45:52Z","2019-12-31T18:45:52Z","UgzIm9jqTNRsonob2X54AaABAg.91a-NjZxlKO93DL0qQAsO-","UgzIm9jqTNRsonob2X54AaABAg",NA
"Se28XHI2_xE","I&#39;m sorry she was our tutor for 9 minutes","I'm sorry she was our tutor for 9 minutes","ANIRUDH SHANKAR KHEDKER","https://yt3.ggpht.com/ytc/AL5GRJWG6GKhKFVLqAQ0vUtMXoOeW1Yg3PjCr2gO1jvhxw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCD3sx6mYFqGLjgWHF5xtLZA","UCD3sx6mYFqGLjgWHF5xtLZA","TRUE","none","0","2020-04-17T07:54:25Z","2020-04-17T07:54:25Z","Ugzke4xfBszatcsv0Xl4AaABAg.90dWhq26GON97YGJxKgPcK","Ugzke4xfBszatcsv0Xl4AaABAg",NA
